StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,InformedConsent,Instruct2_1,Instruct8_1,cards_con_cause_1,cards_con_conf_1,cards_dis_cause_1,cards_dis_conf_1,casino_con_cause_1,casino_con_conf_1,casino_dis_cause_1,casino_dis_conf_1,chores_con_cause_1,chores_con_conf_1,chores_dis_cause_1,chores_dis_conf_1,ducks_con_cause_1,ducks_con_conf_1,ducks_dis_cause_1,ducks_dis_conf_1,fruit_con_cause_1,fruit_con_conf_1,fruit_dis_cause_1,fruit_dis_conf_1,wheels_con_cause_1,wheels_con_conf_1,wheels_dis_cause_1,wheels_dis_conf_1,Age,Sex,AttnCheck,PROLIFIC_PID,STUDY_ID,SESSION_ID,cards_probC,cards_probA,casino_probC,casino_probA,chores_probC,chores_probA,ducks_probC,ducks_probA,fruit_probC,fruit_probA,wheels_probC,wheels_probA
6/30/21 1:15,6/30/21 1:28,IP Address,,100,755,TRUE,6/30/21 1:28,R_1SUQ6m0yen6FshH,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.68,0.277,0.851,0.631,,,,,0.638,0.324,0.255,0.793,,,,,0.659,0.659,0.351,0.624,,,25,Male,Yes.,5f8d7ed158eb15075b28bca4,60db29b0e5ef0adece0474e6,60dc1a2a336775d96825be3b,6,7,6,7,5,7,1,9,5,6,7,6
6/30/21 1:21,6/30/21 1:29,IP Address,,100,461,TRUE,6/30/21 1:29,R_12bfJZbUzCmrGiH,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.51,0.375,,,0.51,0.437,,,0.706,0.441,0.63,0.156,,,,,0.389,0.266,1,0.695,,,19,Female,Yes.,5f4b5f7f84ba2772038e7f0f,60db29b0e5ef0adece0474e6,60dc1b8d09fd18121fae6fdb,4,5,4,5,8,9,3,4,2,8,6,10
6/30/21 1:26,6/30/21 1:30,IP Address,,100,214,TRUE,6/30/21 1:30,R_1mQ2hxXPXhuHN0G,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.87,0.83,,,0.832,0.774,,,0.739,0.843,,,,,0.841,0.936,0.766,0.855,,,,,0.805,0.875,23,Female,Yes.,60a43acab93ba86bae21ad7c,60db29b0e5ef0adece0474e6,60dc1cb4cd2d2e8a262f8b6f,9,6,10,7,9,10,7,3,2,4,3,6
6/30/21 1:24,6/30/21 1:30,IP Address,,100,353,TRUE,6/30/21 1:30,R_1P0qL37p56ggdhv,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,0.5,,,1,1,,,0.397,0.649,,,,,0.878,0.901,,,0.954,0.989,0.925,0.927,,,40,Female,Yes.,60d8bb3b08b1fd0a1fb15239,60db29b0e5ef0adece0474e6,60dc1c26c3d813c5661b9000,1,7,4,1,5,6,7,1,1,9,8,3
6/30/21 1:28,6/30/21 1:32,IP Address,,100,234,TRUE,6/30/21 1:32,R_8dkXXaTcILg3fSp,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.962,0.897,0.9,0.991,,,0.98,0.961,,,,,0.807,1,1,0.879,,,,,0.964,0.969,35,Female,Yes.,60c98d7ff738e7edd1646c3e,60db29b0e5ef0adece0474e6,60dc1d2900fb8c8c24dd626f,1,1,8,5,1,6,6,1,7,7,6,4
6/30/21 1:25,6/30/21 1:33,IP Address,,100,491,TRUE,6/30/21 1:33,R_2tssipHaCbaoLRc,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,0.679,,,,,0.999,1,,,0.006,0.346,,,0.017,0.394,0.119,0.265,,,,,0.259,0.326,59,Female,Yes.,5c3ee74f8cb6f5000180a19b,60db29b0e5ef0adece0474e6,60dc1c727f8fed7752fb3c6a,10,5,10,1,9,5,3,3,5,7,2,9
6/30/21 1:11,6/30/21 1:34,IP Address,,100,1350,TRUE,6/30/21 1:34,R_2a95bxjlAfnahZT,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.715,0.629,,,0.839,0.788,,,0.588,0.639,0.718,0.703,,,0.63,0.553,,,0.771,0.761,,,31,Female,Yes.,607bdefef4955d5d2e1f7026,60db29b0e5ef0adece0474e6,60dc192b181d42acbc6000c2,8,3,3,6,2,10,2,2,2,7,4,6
6/30/21 1:31,6/30/21 1:35,IP Address,,100,281,TRUE,6/30/21 1:35,R_1QDGpsjMqbM0am2,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,1,1,,,1,0.997,,,1,1,,,1,1,,,34,Female,Yes.,60d41f1884db98332554af48,60db29b0e5ef0adece0474e6,60dc1dbcaa15e27881a26465,3,5,4,8,5,7,10,3,9,10,7,6
6/30/21 1:30,6/30/21 1:36,IP Address,,100,318,TRUE,6/30/21 1:36,R_2uBurlxnPN9IDdF,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.738,0.494,,,,,1,0.501,,,0.496,0.538,,,0.494,0.5,,,1,0.777,,,0.3,0.556,19,Female,Yes.,60d1af27fbac62dfb9687c96,60db29b0e5ef0adece0474e6,60dc1daebd14d50bbebc28c1,2,4,1,9,8,2,5,4,1,10,7,4
6/30/21 1:23,6/30/21 1:38,IP Address,,100,910,TRUE,6/30/21 1:38,R_xx6CnuTUiOJfISl,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.937,,,1,0.872,0.749,0.944,,,,,1,0.913,0.69,0.92,,,0.761,0.918,,,34,Male,Yes.,606df53de4b0550a5f42fefe,60db29b0e5ef0adece0474e6,60dc1bcdf6f982d50ab1ef81,10,7,10,2,2,4,6,7,3,2,9,6
6/30/21 1:30,6/30/21 1:39,IP Address,,100,499,TRUE,6/30/21 1:39,R_3qgvV0KFzvXskOY,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.532,0.83,,,1,1,,,0.628,0.87,,,1,1,,,0.594,0.737,,,33,Female,Yes.,5d4ac837d2844e0001ecf699,60db29b0e5ef0adece0474e6,60dc1da1891ed1766c6a749b,8,5,8,5,3,5,7,2,7,9,10,6
6/30/21 1:37,6/30/21 1:40,IP Address,,100,200,TRUE,6/30/21 1:40,R_1Or9B4jvebfIUhK,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.768,0.694,,,,,0.742,0.687,,,0.635,0.384,,,0.758,0.671,0.852,0.719,,,,,0.8,0.726,24,Female,Yes.,5f4a9363207a7e05019afbff,60db29b0e5ef0adece0474e6,60dc1f2615110baf2fa30b94,8,2,9,1,3,6,1,5,7,5,2,8
6/30/21 1:36,6/30/21 1:41,IP Address,,100,280,TRUE,6/30/21 1:41,R_1GUNVEglsLv00b9,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.996,1,,,0.946,0.803,0.699,0.894,,,0.968,0.869,,,,,0.796,0.718,,,0.931,0.654,26,Female,Yes.,5f8f5340f4f6ea1aa469f9d6,60db29b0e5ef0adece0474e6,60dc1f03a671213ae15581c9,5,7,4,8,7,2,4,9,5,2,8,5
6/30/21 1:29,6/30/21 1:42,IP Address,,100,764,TRUE,6/30/21 1:42,R_2drLPT2IAXm49ZT,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,,,1,1,,,1,1,0.904,0.921,,,,,1,1,27,Female,Yes.,60cd1396c983d6f749b2a9ac,60db29b0e5ef0adece0474e6,60dc1d59bba863da289c745b,2,5,6,6,10,7,9,3,6,7,2,10
6/30/21 1:38,6/30/21 1:42,IP Address,,100,271,TRUE,6/30/21 1:42,R_31tGzsoVkhUtWuU,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,0.868,,,,,1,1,,,1,1,,,1,1,0.3,0.761,,,31,Female,Yes.,5fbc23920d22730b85393ead,60db29b0e5ef0adece0474e6,60dc1f60e605d41a04b2ab7f,3,3,9,4,5,8,6,2,7,5,3,6
6/30/21 1:41,6/30/21 1:44,IP Address,,100,142,TRUE,6/30/21 1:44,R_2BtBe3XofDOURCR,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.707,0.442,,,0.403,0.144,,,,,0.603,0.421,0.71,0.265,,,0.317,0.414,,,,,0.692,0.208,19,Male,"No, I had trouble paying attention.",58f06e9766da700001da18ab,60db29b0e5ef0adece0474e6,60dc2034e393b75b808074cc,1,2,3,4,1,9,1,3,1,6,8,1
6/30/21 1:31,6/30/21 1:44,IP Address,,100,754,TRUE,6/30/21 1:44,R_1rCTS3Au8aENOsJ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.492,1,,,0.5,1,,,0.493,1,,,0.465,1,,,,,1,1,68,Female,Yes.,606f0911a98c67d01edbcf11,60db29b0e5ef0adece0474e6,60dc1dd240df5a64eeac80d0,10,8,3,7,9,7,10,1,1,8,1,10
6/30/21 1:35,6/30/21 1:44,IP Address,,100,541,TRUE,6/30/21 1:44,R_qvXhAqTtUU3YVjz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.004,0.001,,,,,1,1,,,1,1,,,1,1,1,1,,,,,1,1,53,Male,Yes.,5f907f31b1e858149a93c58a,60db29b0e5ef0adece0474e6,60dc19eff804557d1c180131,10,10,7,8,9,1,1,5,9,1,8,4
6/30/21 1:38,6/30/21 1:44,IP Address,,100,383,TRUE,6/30/21 1:44,R_3Eszy5AvVcCsV62,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0,1,,,1,1,,,1,1,,,1,1,,,,,1,1,,,0,1,41,Male,Yes.,60ce74465695fa5af74635d3,60db29b0e5ef0adece0474e6,60dc1f6704bbe59d15d9d6cc,10,10,5,6,9,6,10,9,6,9,9,9
6/30/21 1:41,6/30/21 1:45,IP Address,,100,230,TRUE,6/30/21 1:45,R_1DD7Jg22Cx1nOA3,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.745,0.694,,,1,0.458,,,0.862,0.842,,,1,0.899,,,,,0.99,0.996,,,1,1,31,Male,Yes.,5f46dbd3b7e5b30b4076e893,60db29b0e5ef0adece0474e6,60dc20322f4d3a67602a9dc4,7,9,3,10,8,3,6,3,1,10,4,5
6/30/21 1:38,6/30/21 1:46,IP Address,,100,458,TRUE,6/30/21 1:46,R_3PhN3eksJ1FdgSI,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.51,0.775,,,,,1,1,,,0.538,0.892,,,1,1,0.501,0.92,,,0.513,0.882,,,32,Male,Yes.,59d8ae913e5ea00001e1d05f,60db29b0e5ef0adece0474e6,60dc1f6f2f3a18557af4a2f7,1,8,9,8,3,7,8,6,2,6,5,8
6/30/21 1:40,6/30/21 1:46,IP Address,,100,406,TRUE,6/30/21 1:46,R_2e3kilamr4Fe30y,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.739,0.748,,,,,0.503,0.776,1,1,,,,,0.501,0.804,1,1,,,0.497,0.814,,,33,Female,Yes.,57901207c9abeb0001af353e,60db29b0e5ef0adece0474e6,60dc1fd34001e2fb1616f231,8,8,3,3,5,5,8,2,3,9,9,8
6/30/21 1:38,6/30/21 1:47,IP Address,,100,553,TRUE,6/30/21 1:47,R_1F8Muh2Zd5OxbX1,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,1,1,,,1,1,,,0.507,0.517,,,1,1,71,Male,Yes.,5dc483cf74939e34e55c3619,60db29b0e5ef0adece0474e6,60dc1f1fc8a4c0b9744f6801,7,4,5,1,6,7,4,6,3,3,8,7
6/30/21 1:41,6/30/21 1:47,IP Address,,100,344,TRUE,6/30/21 1:47,R_3fW3ghVR01fgpP0,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.804,0.824,0.51,0.996,,,0.776,1,,,0.804,0.961,,,0.511,1,,,1,1,,,41,Male,Yes.,606721d7ddda7b19dc36b7c8,60db29b0e5ef0adece0474e6,60dc203730a92ced92fd4648,10,10,6,1,2,4,3,5,10,2,9,4
6/30/21 1:39,6/30/21 1:47,IP Address,,100,466,TRUE,6/30/21 1:47,R_Btcj7NloOkQdB05,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,0,1,,,1,1,0,1,,,,,1,1,35,Male,Yes.,60c4fa08d0570b7a5aeccdc9,60db29b0e5ef0adece0474e6,60dc1f89a3f6fa672b9f7d8a,10,1,3,4,1,2,2,6,4,1,1,10
6/30/21 1:32,6/30/21 1:47,IP Address,,100,931,TRUE,6/30/21 1:47,R_3dRhnZJeHkNvFqc,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.946,0.728,,,1,0.916,,,0.981,0.065,,,,,0.895,0.793,1,1,,,1,0.929,,,30,Male,Yes.,60c2f73f8d825f38d11ab092,60db29b0e5ef0adece0474e6,60dc1df4c72990c143cea362,10,9,3,3,9,9,5,7,9,9,9,8
6/30/21 1:40,6/30/21 1:48,IP Address,,100,493,TRUE,6/30/21 1:48,R_3exdNIERccsHblS,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,1,1,,,1,1,,,,,1,1,1,1,,,32,Male,Yes.,5f2f03deec679e2cf4a992e6,60db29b0e5ef0adece0474e6,60dc1fddbd6bd6dad2eb9d94,4,10,3,2,3,9,8,3,3,9,3,7
6/30/21 1:43,6/30/21 1:51,IP Address,,100,437,TRUE,6/30/21 1:51,R_3GeaChBe4uiQ4wv,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,0.899,,,1,0.951,,,,,0,0.911,,,0,0.892,,,0,0.938,,,0,0.923,19,Male,Yes.,5d69f2684dd8030015e0407b,60db29b0e5ef0adece0474e6,60dc20b7cb1cd21bfeb70bbd,8,10,1,2,4,5,8,4,7,5,2,9
6/30/21 1:47,6/30/21 1:51,IP Address,,100,236,TRUE,6/30/21 1:51,R_phn944NeFdrVFCh,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,1,1,,,1,1,,,0.996,1,,,1,1,,,22,Female,Yes.,608670daed97d9707bed2bff,60db29b0e5ef0adece0474e6,60dc217e4001e2fb1616f243,10,3,1,9,8,2,5,9,8,4,7,7
6/30/21 1:43,6/30/21 1:52,IP Address,,100,551,TRUE,6/30/21 1:52,R_3DdvHYhiHh9wVWY,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,1,1,,,1,1,,,1,1,,,1,0.976,,,36,Male,Yes.,60d265d66dfe3e51070064fd,60db29b0e5ef0adece0474e6,60dc208ad12cc1be12509030,5,9,6,10,6,9,4,5,3,9,10,5
6/30/21 1:45,6/30/21 1:52,IP Address,,100,432,TRUE,6/30/21 1:52,R_by0HgrN0tLzo4PT,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,,,0.5,0.493,,,1,1,0,0.304,,,1,1,,,62,Female,Yes.,5f4a4da1575d605c43bef871,60db29b0e5ef0adece0474e6,60dc2104d0a5739fb8e5601e,10,1,3,1,9,9,5,4,7,8,1,4
6/30/21 1:47,6/30/21 1:52,IP Address,,100,283,TRUE,6/30/21 1:52,R_6Jydko7MWOT1kyZ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.996,1,,,,,0.997,1,,,0.993,1,,,1,1,,,1,1,0.51,0.51,,,32,Male,Yes.,60b8198defba8da1d95a93b8,60db29b0e5ef0adece0474e6,60dc219b5da123b101195ba9,4,7,5,2,5,9,9,8,5,4,9,2
6/30/21 1:49,6/30/21 1:52,IP Address,,100,212,TRUE,6/30/21 1:52,R_2f3YFfzX6aq6bOT,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.835,0.783,,,,,0.414,0.796,,,0.279,0.69,,,0.832,0.58,,,0.827,0.773,,,0.613,0.528,34,Male,Yes.,5a4bf09053a4560001ba0ebf,60db29b0e5ef0adece0474e6,60dc21f8ba1420b2202c20ee,2,5,5,6,6,9,9,7,3,9,1,8
6/30/21 1:47,6/30/21 1:53,IP Address,,100,314,TRUE,6/30/21 1:53,R_31np0e27u7gXIpB,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,35,Male,Yes.,60d1bdb5539e7a9e79eae7ea,60db29b0e5ef0adece0474e6,60dc1bed949e797d676d879f,9,7,10,4,3,2,8,3,3,2,1,4
6/30/21 1:48,6/30/21 1:54,IP Address,,100,346,TRUE,6/30/21 1:54,R_xzkmSoVKfCgaxKp,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,1,1,,,1,1,,,1,1,,,1,1,,,34,Female,Yes.,60b9850cdedcc2d2e000903a,60db29b0e5ef0adece0474e6,60dc21c95fa4fd794fc4dbe1,10,4,2,7,4,9,4,6,2,6,8,3
6/30/21 1:39,6/30/21 1:55,IP Address,,100,966,TRUE,6/30/21 1:55,R_2qF4q0vmAP1wNGE,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.999,1,,,0.995,0.997,,,1,0.999,0.997,0.996,,,1,1,,,,,0.997,0.997,40,Male,Yes.,60b95c3bd3bab4fd36b47743,60db29b0e5ef0adece0474e6,60dc1fb40ae7626c7bf8f372,2,10,5,7,7,10,10,3,1,8,9,10
6/30/21 1:46,6/30/21 1:55,IP Address,,100,587,TRUE,6/30/21 1:55,R_2gGEuQR0PASfhVT,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.51,0.51,,,,,0.834,0.841,0.51,0.51,,,1,1,,,,,0.832,0.527,,,0.693,0.541,35,Male,Yes.,60c5e7e39b7f6265e0cf5a37,60db29b0e5ef0adece0474e6,60dc21265af7eb8d5736940b,6,8,4,7,10,2,9,2,6,5,8,2
6/30/21 1:49,6/30/21 1:55,IP Address,,100,366,TRUE,6/30/21 1:55,R_OpyEunfZ2mCRYmR,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.959,1,,,0.883,1,1,1,,,,,1,1,,,0.977,1,41,Male,Yes.,5e57c8fe5b359d174d4f460d,60db29b0e5ef0adece0474e6,60dc2219df61f3ca0137017c,10,7,1,6,8,7,6,7,9,1,4,8
6/30/21 1:40,6/30/21 1:56,IP Address,,100,962,TRUE,6/30/21 1:56,R_1rHqhZCSl2FY4nr,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,1,1,1,1,,,,,1,0.446,1,1,,,34,Female,Yes.,5c4e7dcdd3a5e30001836f82,60db29b0e5ef0adece0474e6,60dc1cdd6974ac7bc23e1af6,10,1,9,6,10,1,5,1,3,1,5,4
6/30/21 1:45,6/30/21 1:56,IP Address,,100,638,TRUE,6/30/21 1:56,R_2rD5JazTHWw1QtY,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.963,1,,,0.762,1,,,,,0.737,1,,,0.152,0.71,,,0.904,1,,,0.78,1,30,Female,Yes.,60af4fa35e3d7865d617de32,60db29b0e5ef0adece0474e6,60dc210b3a00c47c6caabb3b,9,10,4,10,10,5,7,3,7,8,2,9
6/30/21 1:52,6/30/21 1:57,IP Address,,100,297,TRUE,6/30/21 1:57,R_3RxaZSY4FiPLhD7,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.648,0.585,,,,,0.852,0.659,0.266,0.661,,,,,0.606,0.607,0.577,0.415,,,0.634,0.624,,,28,Female,Yes.,60add53ef64b69933823a6a0,60db29b0e5ef0adece0474e6,60dc22add5715faafa1501ab,8,8,8,9,2,9,7,9,7,5,7,4
6/30/21 1:51,6/30/21 1:57,IP Address,,100,389,TRUE,6/30/21 1:57,R_Uz3ZRQYZ1thZ60h,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.568,0.808,0.78,0.83,,,1,1,,,,,0.548,0.708,,,0.944,0.797,,,0.582,0.634,20,Female,Yes.,6098cc83bc6844237eff0c7b,60db29b0e5ef0adece0474e6,60dc2262fd1327cc8db212b2,8,2,3,1,4,7,8,6,1,9,2,5
6/30/21 1:49,6/30/21 1:57,IP Address,,100,485,TRUE,6/30/21 1:57,R_pGdhFa44EtEIJSF,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,1,1,,,,,1,1,,,1,1,1,1,,,31,Male,Yes.,60a13e67f4d344608ad4f178,60db29b0e5ef0adece0474e6,60dc2205420c9def0400b1f3,4,6,7,2,1,9,7,10,4,9,2,2
6/30/21 1:48,6/30/21 1:57,IP Address,,100,574,TRUE,6/30/21 1:57,R_3dDDCcAyJxYALlS,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.323,0.8,,,,,1,0.975,0.51,0.846,,,0.93,0.966,,,1,0.993,,,0.385,0.79,,,26,Female,Yes.,5f7d92c55d991f26a162dc81,60db29b0e5ef0adece0474e6,60dc218b5aca66c15f36b29a,2,3,7,10,7,2,2,9,3,8,8,2
6/30/21 1:48,6/30/21 1:58,IP Address,,100,620,TRUE,6/30/21 1:58,R_2Ebfd0ZmsfCwB7i,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.675,0.939,,,0.621,0.928,,,,,1,1,,,1,1,0.494,0.997,,,0.792,0.946,,,57,Male,Yes.,5ce5e6c19c40b2001b3a031f,60db29b0e5ef0adece0474e6,60dc21b76fcf6a1711004aaf,9,4,3,9,4,7,10,9,8,9,1,5
6/30/21 1:49,6/30/21 1:59,IP Address,,100,626,TRUE,6/30/21 1:59,R_3htqy6zrR1PJR4V,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,1,1,,,,,1,1,0,1,,,,,1,1,73,Male,Yes.,5c2414b8101408000140617a,60db29b0e5ef0adece0474e6,60dc21f60ecb54d8b5850d80,4,9,3,3,5,3,10,9,5,3,4,5
6/30/21 1:51,6/30/21 1:59,IP Address,,100,476,TRUE,6/30/21 1:59,R_2f1xNiUtEv3JbCx,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.979,0.963,,,1,1,,,0.406,0.22,0.855,0.575,,,0.869,0.824,,,,,1,1,34,Male,Yes.,5a8f13595292b80001235e09,60db29b0e5ef0adece0474e6,60dc229991a355e9297e7293,10,5,7,10,5,9,6,2,6,3,2,8
6/30/21 1:52,6/30/21 2:00,IP Address,,100,513,TRUE,6/30/21 2:00,R_enG4gmoT9qkqUM1,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.527,0.373,0.746,0.586,,,0.641,0.525,,,0.715,0.912,,,0.664,0.549,,,,,0.622,0.376,32,Male,Yes.,60bfc2dbd70d680ff98f4446,60db29b0e5ef0adece0474e6,60dc2269f6f982d50ab1ef97,4,6,9,2,8,4,5,4,1,1,9,3
6/30/21 1:52,6/30/21 2:00,IP Address,,100,505,TRUE,6/30/21 2:00,R_URMEbgfRUuD8Lfz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.779,1,,,,,1,1,0.532,1,,,,,1,1,0.528,1,,,20,Male,"No, I was distracted.",5c0990b854deae0001ac693c,60db29b0e5ef0adece0474e6,60dc22bac3d8cce73eda1938,8,6,2,7,9,3,8,5,9,9,5,6
6/30/21 1:53,6/30/21 2:01,IP Address,,100,509,TRUE,6/30/21 2:01,R_3QYN0xoxHcSZJwj,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.399,0.606,,,0.862,0.932,,,0.48,0.789,0.055,0.924,,,,,0.823,0.789,,,0,1,36,Female,Yes.,5eaaee8903ea9906ba49f7db,60db29b0e5ef0adece0474e6,60dc22dc07d46bf669afa628,5,3,5,6,4,3,9,4,4,2,10,9
6/30/21 1:54,6/30/21 2:02,IP Address,,100,488,TRUE,6/30/21 2:02,R_3HvRMU1Pr1DhEdP,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.704,0.906,,,,,0.731,1,,,0.563,0.796,0.686,1,,,,,0.604,0.906,0.744,0.896,,,33,Male,Yes.,60c05b9f8fb69dca866daef2,60db29b0e5ef0adece0474e6,60dc230b5ff6173981d72aef,6,4,7,7,6,1,6,10,7,7,9,10
6/30/21 1:59,6/30/21 2:03,IP Address,,100,237,TRUE,6/30/21 2:03,R_ZfNzAs07Oi0zTEZ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,0,1,,,1,1,,,1,1,,,,,1,1,40,Female,Yes.,60bbe3ad3cd7beeafae3e0f3,60db29b0e5ef0adece0474e6,60dc244641491a34f056dbc4,10,7,1,8,4,8,1,4,9,1,7,2
6/30/21 1:54,6/30/21 2:03,IP Address,,100,526,TRUE,6/30/21 2:03,R_Ao0U6wMtbDChv33,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.606,0.721,,,,,0.649,0.845,,,0.639,0.711,,,0.399,0.697,0.825,0.775,,,0.769,0.715,,,33,Male,Yes.,60b983a4f7eae7148de98457,60db29b0e5ef0adece0474e6,60dc230e1675f3cb8abf97e6,4,10,8,2,4,2,6,10,4,1,9,10
6/30/21 1:54,6/30/21 2:03,IP Address,,100,523,TRUE,6/30/21 2:03,R_1dzWUw5107lON7a,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.6,0.751,,,,,0.683,0.594,,,0.411,0.692,,,0.635,0.725,,,0.807,1,,,0.696,0.863,36,Male,Yes.,60abb6e46afd20d7661e3986,60db29b0e5ef0adece0474e6,60dc2313255809fd8350fc16,6,5,10,10,10,6,4,5,5,3,3,2
6/30/21 1:59,6/30/21 2:03,IP Address,,100,256,TRUE,6/30/21 2:03,R_svQ1YCEGDVuKfBL,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.782,1,,,0.794,1,,,0.773,1,,,0.789,0.98,0.737,1,,,26,Female,Yes.,60a21f59fdde306e1e9c3b0c,60db29b0e5ef0adece0474e6,60dc2458cc3e39abe499eb24,10,4,4,3,4,2,1,7,9,8,8,3
6/30/21 1:59,6/30/21 2:03,IP Address,,100,285,TRUE,6/30/21 2:03,R_22skVKRHeg3oxHv,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,0,,,1,0.989,,,1,1,,,1,0.5,,,1,1,,,0.994,1,53,Male,Yes.,5849061d0c097700012a1ed4,60db29b0e5ef0adece0474e6,60dc244551520013afe82c4e,8,2,5,5,6,3,3,5,2,4,8,10
6/30/21 1:54,6/30/21 2:03,IP Address,,100,572,TRUE,6/30/21 2:03,R_1F2p1R0ZWmqfou6,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.994,,,1,1,0.999,1,,,0.987,0.994,,,0.989,0.993,,,0.994,1,,,33,Male,Yes.,60c98c3e0846851e488e0399,60db29b0e5ef0adece0474e6,60dc22bb41491a34f056dbb6,1,6,2,4,7,6,6,4,8,7,1,4
6/30/21 1:59,6/30/21 2:04,IP Address,,100,284,TRUE,6/30/21 2:04,R_3Mfb2u6pEEt4qoC,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.624,0.973,,,0.7,0.832,,,,,0.582,0.93,0.7,0.979,,,0.839,0.834,,,0.737,0.694,,,39,Male,Yes.,60ce909d5cac5fe3968098ba,60db29b0e5ef0adece0474e6,60dc243e1cc03a55875a13d4,6,5,1,5,10,3,3,2,2,4,1,4
6/30/21 1:58,6/30/21 2:04,IP Address,,100,312,TRUE,6/30/21 2:04,R_9Sr9eMiX62UC5SV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.708,0.627,,,0.607,0.4,0.281,0.708,,,0.5,0.5,,,0.786,0.749,,,0.732,0.651,,,34,Male,Yes.,60b087b4e6c941fc5864278d,60db29b0e5ef0adece0474e6,60dc242f19db5a8115da5cca,6,10,8,4,2,10,10,6,10,9,9,6
